address,category,claimed_status,first_review,health_rating,id,info,last_review,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,url,website,working_hours
"646 N Franklin St Chicago, IL 60654 Near North Side, River North","Burgers,Bars",,2007-04-13,,250_hop-haus,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2014-11-01,41.893615000000004,-87.635717,Hop Haus,"Near North Side, River North",1,(312) 280-8832,$11-30,3.0,"[{5: 28}, {4: 94}, {3: 87}, {2: 57}, {1: 24}]",290.0,https://www.yelp.com/biz/hop-haus-chicago,http://www.thehophaus.com,[]
"671 N Saint Clair St Chicago, IL 60611 Near North Side, River East",Italian,,2013-12-21,,134_cicchetti,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Dinner'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2014-10-30,41.894441,-87.62273,Cicchetti,"Near North Side, River East",1,(312) 642-1800,$31-60,3.5,"[{5: 43}, {4: 47}, {3: 25}, {2: 18}, {1: 7}]",140.0,https://www.yelp.com/biz/cicchetti-chicago,,[]
"500 S Dearborn St Chicago, IL 60605 b/t Congress Pky & Harrison St Printer's Row, South Loop",American (New),Claimed,2006-04-17,,158_custom-house-tavern,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Garage, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy, Upscale'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}]",2014-10-27,41.875019,-87.62949499999999,Custom House Tavern,"Printer's Row, South Loop",1,(312) 523-0200,$31-60,4.0,"[{5: 96}, {4: 109}, {3: 49}, {2: 18}, {1: 7}]",279.0,https://www.yelp.com/biz/custom-house-tavern-chicago,http://www.customhouse.cc/,[]
"1950 W N Ave Chicago, IL 60610 Lincoln Park, DePaul",Bars,,2005-08-29,,180_d-vine-restaurant,"[{'Accepts Credit Cards': 'Yes'}, {'Good for Groups': 'Yes'}, {'Has TV': 'Yes'}]",2014-10-19,41.925592,-87.65812,D’Vine Restaurant,"Lincoln Park, DePaul",1,(773) 235-5700,Moderate,2.5,"[{5: 0}, {4: 2}, {3: 2}, {2: 0}, {1: 2}]",6.0,,,[]
"1416 S Michigan Ave Chicago, IL 60605 at 14th St Near Southside",American (New),Claimed,2012-06-19,,135_city-tavern,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual, Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-10-17,41.863509,-87.624549,City Tavern,Near Southside,1,(312) 663-1278,$11-30,3.5,"[{5: 45}, {4: 68}, {3: 35}, {2: 22}, {1: 18}]",188.0,https://www.yelp.com/biz/city-tavern-chicago,http://citytavernchicago.com,[]
"151 W Erie St Chicago, IL 60654 Near North Side, River North","American (New),Mediterranean,Tapas/Small Plates",Claimed,2012-01-12,,504_tavernita,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2014-10-15,41.893825,-87.633023,Tavernita,"Near North Side, River North",1,(312) 274-1111,$31-60,3.5,"[{5: 64}, {4: 128}, {3: 94}, {2: 53}, {1: 28}]",367.0,https://www.yelp.com/biz/tavernita-chicago,http://tavernita.com/,[]
"1749 N Damen Ave Chicago, IL 60647 b/t Willow St & St Paul Ave West Town, Wicker Park","Wine Bars,American (New),Gastropubs",,2007-07-27,,71_the-bluebird,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-09-09,41.913740000000004,-87.677183,The Bluebird,"West Town, Wicker Park",1,(773) 486-2473,$11-30,3.5,"[{5: 65}, {4: 194}, {3: 93}, {2: 39}, {1: 17}]",408.0,,http://www.bluebirdchicago.com,[]
"680 N Lake Shore Dr Chicago, IL 60611 b/t Ontario St & Erie St Near North Side, River East","Asian Fusion,Sushi Bars",Claimed,2005-09-14,,61_bistro-pacific,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Garage, Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}]",2014-08-01,41.894388,-87.616153,Bistro Pacific,"Near North Side, River East",1,(617) 292-7695,$11-30,3.0,"[{5: 7}, {4: 21}, {3: 9}, {2: 6}, {1: 13}]",56.0,https://www.yelp.com/biz/bistro-pacific-chicago,,[]
"1359 W Taylor St Chicago, IL 60607 b/t Ada St & Loomis St University Village",Italian,,2005-07-11,,308_la-vita-restaurant,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'No'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-07-29,41.869111,-87.661434,La Vita Restaurant,University Village,1,(312) 491-1414,$11-30,4.0,"[{5: 10}, {4: 15}, {3: 3}, {2: 1}, {1: 2}]",31.0,,http://www.lavitarestaurant.com,[]
"1541 W Bryn Mawr Ave Chicago, IL 60640 Andersonville, Edgewater","Burgers,Ice Cream & Frozen Yogurt",Claimed,2011-05-30,,89_the-burger-philosophy,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2014-07-15,41.983414,-87.669163,The Burger Philosophy,"Andersonville, Edgewater",1,(773) 944-0373,$11-30,3.5,"[{5: 37}, {4: 72}, {3: 34}, {2: 39}, {1: 15}]",197.0,https://www.yelp.com/biz/the-burger-philosophy-chicago,http://www.theburgerphilosophy.com/,[]
"1941 W North Ave Chicago, IL 60622 b/t Milwaukee Ave & Damen Ave Wicker Park, West Town",American (New),Claimed,2012-03-10,,489_storefront-company,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy, Classy, Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-06-22,41.910468,-87.67652700000001,Storefront Co.,"Wicker Park, West Town",1,(773) 661-2609,$31-60,4.0,"[{5: 61}, {4: 18}, {3: 28}, {2: 15}, {1: 6}]",128.0,https://www.yelp.com/biz/storefront-company-chicago,http://thestorefrontcompany.com/,[]
"3332 N Clark St Chicago, IL 60657 b/t Buckingham Pl & School St Lakeview","Thai,Buffets",Claimed,2005-08-14,,509_thai-classic-restaurant,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2014-06-22,41.942563,-87.653017,Thai Classic Restaurant,Lakeview,1,(773) 404-2000,$11-30,4.0,"[{5: 133}, {4: 114}, {3: 52}, {2: 15}, {1: 12}]",325.0,,http://www.thaiclassicrestaurant.com/,[]
"1329 W Chicago Ave Chicago, IL 60642 Noble Square, West Town",American (New),Claimed,2006-01-21,,541_west-town-tavern,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual, Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-06-21,41.895963,-87.660495,West Town Tavern,"Noble Square, West Town",1,(312) 666-6175,$31-60,4.0,"[{5: 126}, {4: 123}, {3: 33}, {2: 13}, {1: 8}]",303.0,https://www.yelp.com/biz/west-town-tavern-chicago,http://www.westtowntavern.com/,[]
"2111 W Armitage Ave Chicago, IL 60647 b/t Leavitt St & Hoyne Ave Bucktown","Cuban,Latin American",Claimed,2005-08-19,,101_cafe-laguardia,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2014-06-08,41.917521,-87.68045,Cafe Laguardia,Bucktown,1,(773) 862-5996,$11-30,3.5,"[{5: 95}, {4: 187}, {3: 81}, {2: 43}, {1: 27}]",433.0,https://www.yelp.com/biz/cafe-laguardia-chicago,http://www.cafelaguardia.com,[]
"1415 W Randolph St Chicago, IL 60607 at Loomis St Near West Side, West Loop","Wine Bars,American (New)",Claimed,2005-08-02,,502_the-tasting-room,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street, Private Lot'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate, Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-06-08,41.883858000000004,-87.66298499999999,The Tasting Room,"Near West Side, West Loop",1,(312) 942-1313,$11-30,3.5,"[{5: 81}, {4: 136}, {3: 57}, {2: 27}, {1: 17}]",318.0,https://www.yelp.com/biz/the-tasting-room-chicago,,[]
"1200 W Webster Ave Chicago, IL 60614 b/t Magnolia Ave & Racine Ave Lincoln Park, DePaul","Breakfast & Brunch,American (New)",Claimed,2005-07-13,,280_johns-place,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2014-06-03,41.921731,-87.658534,Johns Place,"Lincoln Park, DePaul",1,(773) 525-6670,$11-30,3.5,"[{5: 26}, {4: 86}, {3: 57}, {2: 33}, {1: 14}]",216.0,https://www.yelp.com/biz/johns-place-chicago,http://johnsplace.com,[]
"952 W Lake St Chicago, IL 60607 b/t Sangamon St & Morgan St Fulton Market, West Loop, Near West Side",Japanese,Claimed,2013-04-26,,284_kabocha-japanese-brasserie,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy, Classy, Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-02-17,41.885954999999996,-87.652025,Kabocha Japanese Brasserie,"Fulton Market, West Loop, Near West Side",1,(312) 666-6214,$31-60,4.0,"[{5: 26}, {4: 15}, {3: 11}, {2: 9}, {1: 1}]",62.0,,http://www.kabochachicago.com,[]
"4882 N Clark St Chicago, IL 60640 b/t Lawrence Ave & Ainslie St Ravenswood, Uptown","American (New),Italian",Claimed,2009-12-23,,120_ceres-table,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual, Trendy, Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2014-01-29,41.971245,-87.66790400000001,Ceres’ Table,"Ravenswood, Uptown",1,(773) 878-4882,$31-60,4.0,"[{5: 75}, {4: 77}, {3: 26}, {2: 21}, {1: 18}]",217.0,https://www.yelp.com/biz/ceres-table-chicago,http://www.cerestable.com,[]
"4650 N Clark St Chicago, IL 60640 b/t Wilson Ave & Leland Ave Uptown, Ravenswood","Sushi Bars,Japanese",Claimed,2009-09-17,,68_blue-ocean,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street, Private Lot'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2014-01-25,41.966839,-87.667084,Blue Ocean,"Uptown, Ravenswood",1,(773) 334-6288,$11-30,4.0,"[{5: 78}, {4: 85}, {3: 36}, {2: 17}, {1: 14}]",230.0,https://www.yelp.com/biz/blue-ocean-chicago,http://www.blueoceanchicago.com,[]
"1954 W Armitage Ave Chicago, IL 60622 b/t Damen Ave & Winchester Ave Bucktown",Restaurants,,2005-09-14,,440_rinconcito-sudamericano,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}]",2014-01-25,41.918028,-87.677403,Rinconcito Sudamericano,Bucktown,1,(773) 489-3126,$11-30,3.0,"[{5: 2}, {4: 8}, {3: 9}, {2: 3}, {1: 3}]",25.0,https://www.yelp.com/biz/rinconcito-sudamericano-chicago,http://www.rinconcitosudamericanoinc.com,[]
"2018 W Chicago Ave Chicago, IL 60622 b/t Damen Ave & Hoyne Ave West Town, Ukrainian Village",Middle Eastern,Claimed,2008-11-13,,127_chickpea,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'No'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2014-01-22,41.896178000000006,-87.677832,Chickpea,"West Town, Ukrainian Village",1,(773) 384-9930,Under $10,3.5,"[{5: 101}, {4: 128}, {3: 51}, {2: 57}, {1: 37}]",374.0,https://www.yelp.com/biz/chickpea-chicago,,[]
"200 E Chestnut St Chicago, IL 60611 b/t Seneca St & Dewitt Pl Near North Side, Streeterville","Steakhouses,American (New)",Claimed,2005-09-15,,458_the-saloon-steakhouse,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate, Romantic, Classy, Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2014-01-16,41.898561,-87.621398,The Saloon Steakhouse,"Near North Side, Streeterville",1,(312) 280-5454,$31-60,4.0,"[{5: 29}, {4: 57}, {3: 14}, {2: 11}, {1: 5}]",116.0,https://www.yelp.com/biz/the-saloon-steakhouse-chicago,http://www.saloonsteakhouse.com/,[]
"440 W Randolph St Chicago, IL 60606 b/t Canal St & Riverside Plz Near West Side","Lounges,Steakhouses,Seafood",Claimed,2005-09-15,,362_n9ne-steakhouse,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'No'}]",2013-12-22,41.884614,-87.639348,N9NE Steakhouse,Near West Side,1,(312) 575-9900,$31-60,3.5,"[{5: 93}, {4: 117}, {3: 84}, {2: 44}, {1: 7}]",345.0,https://www.yelp.com/biz/n9ne-steakhouse-chicago,http://www.n9ne.com/,[]
"2200 N Ashland Ave Chicago, IL 60614 at Webster Ave Bucktown","Jazz & Blues,Venues & Event Spaces",Claimed,2005-07-27,,237_green-dolphin-street,"[{'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Noise Level': 'Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}]",2013-12-13,41.921762,-87.669101,Green Dolphin Street,Bucktown,1,(773) 395-0066,Pricey,3.5,"[{5: 32}, {4: 39}, {3: 19}, {2: 8}, {1: 16}]",114.0,https://www.yelp.com/biz/green-dolphin-street-chicago,,[]
"Waldorf Astoria Chicago 11 E Walton St Chicago, IL 60611 Near North Side","Seafood,French",Claimed,2010-01-04,,439_ria,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'No'}, {'Attire': 'Dressy'}, {'Ambience': 'Intimate, Classy, Upscale'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2013-12-08,41.899692,-87.62749000000001,RIA,Near North Side,1,(312) 880-4400,Above $61,4.0,"[{5: 40}, {4: 17}, {3: 7}, {2: 7}, {1: 2}]",73.0,https://www.yelp.com/biz/ria-chicago,,[]
"802 W Randolph St Chicago, IL 60661 West Loop, Near West Side",Asian Fusion,Claimed,2013-07-01,,386_oon,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2013-12-06,41.884510999999996,-87.647795,OON,"West Loop, Near West Side",1,(312) 929-2555,$31-60,4.0,"[{5: 26}, {4: 18}, {3: 10}, {2: 3}, {1: 1}]",58.0,https://www.yelp.com/biz/oon-chicago,http://oonrestaurant.com/,[]
"1619 N Damen Ave Chicago, IL 60622 West Town, Wicker Park","Italian,Beer, Wine & Spirits,Irish",Claimed,2011-10-28,,442_ripasso,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Intimate, Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2013-12-03,41.911169,-87.677379,Ripasso,"West Town, Wicker Park",1,(773) 342-8799,$31-60,4.0,"[{5: 41}, {4: 22}, {3: 6}, {2: 12}, {1: 4}]",85.0,https://www.yelp.com/biz/ripasso-chicago,http://ripassochicago.com/,[]
"1150 N Dearborn St Chicago, IL 60610 b/t Division St & Elm St Near North Side",Italian,Claimed,2006-11-20,,259_il-mulino,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2013-11-27,41.903325,-87.630321,Il Mulino Chicago,Near North Side,1,(312) 440-8888,$31-60,4.0,"[{5: 48}, {4: 38}, {3: 22}, {2: 11}, {1: 12}]",131.0,https://www.yelp.com/biz/il-mulino-chicago,http://www.ilmulino.com,[]
"1301 S Wabash Ave Chicago, IL 60605 b/t 13th St & 14th St Near Southside","Chinese,Asian Fusion",,2005-07-11,,387_opera,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}]",2013-11-20,41.865638,-87.625297,Opera,Near Southside,1,(312) 461-0161,$31-60,3.5,"[{5: 51}, {4: 112}, {3: 70}, {2: 41}, {1: 15}]",289.0,https://www.yelp.com/biz/opera-chicago,,[]
"161 N Jefferson St Chicago, IL 60661 b/t Randolph St & Adams St West Loop, Near West Side","American (New),Latin American",Claimed,2008-10-17,,428_province,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2013-11-11,41.884954,-87.642786,Province,"West Loop, Near West Side",1,(312) 669-9900,$31-60,3.5,"[{5: 82}, {4: 113}, {3: 59}, {2: 44}, {1: 13}]",311.0,https://www.yelp.com/biz/province-chicago,http://provincerestaurant.com/,[]
"161 N Jefferson St Chicago, IL 60661 b/t Randolph St & Adams St West Loop, Near West Side","American (New),Latin American",Claimed,2008-10-17,,427_province,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2013-11-11,41.884954,-87.642786,Province,"West Loop, Near West Side",1,(312) 669-9900,$31-60,3.5,"[{5: 82}, {4: 113}, {3: 59}, {2: 44}, {1: 13}]",311.0,,http://provincerestaurant.com/,[]
